sample_id,ABCB1,ABL1,AKT1,AKT2,APC,AR,AREG,ATM,BCL2,BCL2A1,BCL2L1,BCL3,BCL6,BCR,BIRC2,BIRC5,BLM,BMI1,BRAF,BRCA1,BRCA2,CASP2,CASP10,CAV1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CD34,CD44,CDC25B,CDC25C,CDH1,CDH11,CDK2,CDK4,CDK6,CDKN1A,CDKN2A,CDKN2B,CDKN2C,CEBPA,CHEK1,CLTC,COL1A1,CSF1R,CSF3,CSF3R,CSK,CTNNB1,CXCL9,CYP1A1,DAP3,DAPK1,DEK,DLC1,E2F1,E2F3,EGF,EGFR,EGR1,EPS8,ERBB2,ERBB3,ERBB4,ERCC2,ERCC4,ESR1,ETS1,ETS2,ETV1,ETV6,FANCG,FAS,FAT1,FGF1,FGF2,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FOLR1,FOS,FOSL2,FRZB,FYN,GADD45A,GAPDH,GAS1,GATA1,GNAS,GRB7,GUSB,HCK,HDAC1,HIF1A,HMMR,HPRT1,HRAS,HSP90AB1,IFNGR1,IGF1,IGFBP2,IGFBP3,IGFBP6,IL1A,IL1B,IL4,IL6,IRF1,ITGB1,JUN,JUNB,KDR,KIT,KRAS,L1CAM,LAMB1,LCK,LIF,LMO1,LMO2,LYN,MAP3K8,MAPK10,MCL1,MET,MLH1,MMP1,MMP2,MMP3,MMP9,MMP14,MPL,MSH2,MSH6,MST1R,MTA1,MUC1,MYB,MYBL2,MYC,MYCN,NF1,NGFR,NOTCH1,NPM1,NQO1,NRAS,NTRK1,NTRK2,NTRK3,NUMA1,OGG1,PCNA,PCTK1,PDGFA,PDGFRA,PDGFRB,PGK1,PIK3CA,PIM1,PLA2G2A,PLAT,PLAUR,PLG,PML,PPARG,PRKAR1A,PTEN,PTGS2,PTHLH,PTK7,PTPN11,PTPRG,RAD54L,RAF1,RARA,RB1,REL,RET,RRM1,S100A4,SERPINE1,SFPQ,SIAH1,SOD1,SPI1,SPP1,STAT1,STAT3,SYK,TAL1,TEK,TERT,TFDP1,TFE3,TFRC,TGFA,TGFB1,TGFBI,TGFBR2,TGFBR3,THPO,TIMP1,TIMP2,TIMP3,TNF,TNFRSF1B,TNFRSF10B,TNFSF10,TOP1,TOP2A,TP53,TPR,TUBB,TYMS,TYRO3,WEE1,WFDC2,WNT1,WNT10B,WT1,XPC,XRCC5,YES1,YY1
TCGA-A2-A0SX-01,72.5755,1975.59,2800.26,7211.3,1108.86,41.1047,19.2678,1310.85,954.721,158.638,1501.28,783.558,1242.45,1304.75,1531.79,240.604,228.003,3023.14,128.773,511.24,553.629,1380.22,299.615,1508.67,805.199,9056.21,1162.49,1381.5,546.885,693.963,6870.26,1154.46,80.6037,5973.99,2831.41,1384.07,2628.13,3735.71,1132.31,1973.03,3326.59,555.877,981.053,389.531,11280.7,169374.0,2175.66,0.3211,225.755,1508.67,3762.3,7405.59,0.0,2482.02,1909.12,7379.58,679.512,456.969,692.036,17.0199,829.155,6243.42,691.394,4211.95,4745.02,8.6705,657.479,220.938,230.893,3891.78,1127.81,175.979,3492.29,635.838,541.217,12116.2,208.735,103.651,1618.18,1695.57,1887.6,53.6288,348.105,528.902,55.8767,134.232,6310.53,3554.59,132.948,928.067,262.685,36521.8,1221.26,0.6423,30025.0,668.593,1495.18,552.665,3389.85,4013.81,464.669,740.206,389.531,29551.1,1730.89,516.057,139.049,1864.16,234.746,3.8536,168.593,0.0,35.3243,1927.16,13653.5,6252.73,3495.83,569.364,3763.33,1719.33,199.743,3927.1,591.201,154.143,16.3776,168.593,1630.06,145.151,28.2595,20655.4,1613.36,576.75,437.38,14842.0,468.208,9979.13,13451.8,29.8651,1603.4,3282.92,238.921,981.053,461.464,512.203,1674.69,3312.46,34.0398,2222.86,157.675,7583.81,10868.3,872.511,2684.65,9.3128,889.852,14.1297,7998.08,194.926,3094.41,61.9204,208.735,1818.14,3158.64,6734.75,1082.53,3350.35,221.259,852.28,1099.55,0.0,2800.26,134.232,5450.55,2763.97,61.9782,109.184,4021.52,4202.95,867.694,257.547,1701.35,606.936,704.239,150.931,21.5157,2295.44,2814.39,1585.1,5933.11,786.914,1731.21,756.898,22377.0,20150.0,7196.21,1634.87,28.2595,195.889,4.4958,3012.85,1129.09,1879.9,1170.2,1391.46,5487.8,2395.31,470.777,6.1015,4375.4,11902.4,17145.2,45.9216,1616.25,837.187,6768.47,2438.34,4219.65,4579.64,6439.58,30864.8,920.861,247.913,1652.86,735.71,3.5324,61.3359,55.5556,832.049,11142.9,1812.78,1684.33
TCGA-A2-A0T0-01,12.4506,2144.45,7606.67,2361.68,571.745,71.0995,156.288,510.475,115.332,146.458,1247.03,1752.26,486.229,1865.63,1042.9,1247.55,192.001,1688.26,421.027,496.714,74.376,1750.29,51.113,939.038,1472.04,3228.44,322.077,892.512,289.64,910.86,18219.8,3832.49,198.554,7375.35,1549.12,490.488,2510.76,5148.98,3075.96,61.5977,132.042,493.765,142.527,656.933,15013.8,176735.0,754.245,0.0,52.7513,1633.65,15391.2,1729.0,0.0,4285.63,1296.5,6906.48,678.23,655.623,1057.32,16.3824,357.46,739.5,258.186,3418.35,2862.0,25.2289,587.557,301.108,85.8437,1159.22,831.569,233.285,2424.92,449.86,87.8095,3204.72,187.742,34.5963,1095.65,426.597,1262.43,319.129,172.015,1211.97,0.3276,434.133,447.239,1180.51,101.243,699.2,320.439,97525.6,832.225,0.0,29165.2,503.267,1534.37,333.218,2953.42,2661.15,557.302,2182.13,701.493,31121.6,2491.43,25.8842,717.876,4162.43,242.131,8.1912,187.414,0.0,65.8572,1024.85,9107.62,3522.21,3208.32,570.434,1657.9,660.21,283.415,2359.39,167.1,15.3994,0.6553,235.251,821.085,282.76,423.321,8636.79,89.1201,689.37,823.706,12502.4,37.3518,2150.02,10200.3,4.5871,1534.05,3347.25,26.2118,2026.17,7957.58,199.21,2639.2,9947.38,83.2225,1363.67,17.693,2431.8,16585.2,554.707,273.586,4.2594,26.8671,16.71,4902.32,319.129,4216.5,259.523,283.087,1027.59,3107.74,22880.9,544.55,1338.11,0.3276,960.007,1022.26,0.0,1559.6,64.5466,5078.86,670.039,37.3518,167.1,4256.8,2791.88,372.535,411.198,1850.12,902.997,1163.8,80.9289,12.4506,3161.14,4010.73,960.335,8480.42,837.274,3899.01,507.854,21408.2,3802.68,5612.93,968.198,6.553,58.3213,7.2082,4368.85,1070.75,3193.25,750.968,744.743,25516.5,1133.66,61.5977,5.57,4007.78,9891.35,9422.16,54.0618,544.55,497.697,4543.82,3145.42,3996.32,2852.17,5290.79,36482.9,961.859,442.324,1241.78,44.2324,0.3276,18.0206,120.247,886.287,11736.3,3329.23,1613.34
TCGA-A2-A0T2-01,29.8707,1430.23,3403.92,3266.16,375.836,8.4708,15.1583,445.386,160.499,67.3206,2363.35,1702.63,1068.66,1786.89,811.413,301.587,226.928,2056.8,244.316,130.629,46.3665,1930.9,81.5872,938.921,289.844,1554.16,325.457,1496.66,402.14,1637.09,5210.88,1327.24,61.9706,8286.67,1110.12,506.91,2980.38,293.803,1489.97,1333.48,775.301,354.436,449.398,176.549,9437.81,75831.5,698.172,0.0,1663.4,2750.33,6016.91,675.88,0.4458,4008.92,1125.28,2362.02,507.356,275.524,1142.22,8.9166,539.006,1047.26,575.568,3830.14,5203.3,4.0125,292.122,277.307,45.9206,1535.89,2920.2,133.749,2829.25,563.531,212.662,2598.75,107.0,36.1614,469.461,187.695,16.0499,66.4289,102.987,1692.38,4.0125,225.145,1626.39,1621.04,283.103,377.619,530.539,96539.9,366.028,0.0,77138.2,565.314,2003.57,220.687,4204.64,2382.52,203.74,1171.2,808.738,64854.7,1479.27,65.9831,691.485,12829.2,131.966,0.4458,34.7749,0.0,31.654,636.126,27906.4,7593.4,2205.08,885.421,413.286,655.372,853.767,3263.04,311.636,70.8872,14.7124,637.093,1145.34,256.799,145.341,10906.4,915.738,433.794,189.032,5083.37,159.162,737.405,8051.72,40.5707,1622.83,2432.9,154.258,1078.02,14764.2,11.1458,1222.02,838.163,121.266,700.401,28.979,1480.16,11512.3,1161.84,2382.97,3.5667,51.7165,7.1333,4484.59,205.332,2934.91,500.348,567.989,527.022,2894.34,16524.3,509.139,802.942,0.8917,534.998,1278.2,0.0,3670.98,164.958,2868.93,485.51,23.1832,12.9291,8588.5,1544.81,234.061,110.12,1489.42,1241.19,558.627,37.4498,34.329,1636.2,2526.97,1032.1,5750.06,502.354,8540.79,386.536,10741.9,2181.45,3967.45,221.132,16.9416,103.433,1.7833,1335.27,1499.78,562.639,806.063,824.788,3600.98,1032.55,1154.26,4.0125,9166.74,4229.16,6313.42,31.654,625.056,511.815,1751.67,1636.65,798.93,2094.07,4753.44,50706.6,468.538,162.283,1237.63,810.522,0.0,1.3375,70.4414,471.244,6770.84,4329.02,1519.39
TCGA-A2-A0YE-01,20.2788,1951.2,8002.53,2256.97,951.838,17.1103,33.27,691.065,228.137,35.1711,3023.76,495.564,728.454,2210.08,1037.07,935.745,635.615,1172.08,275.665,549.43,350.444,1850.76,310.203,413.181,963.714,7779.25,195.501,3134.03,579.848,508.555,3483.21,909.696,180.304,5570.66,2799.75,980.038,2875.16,2080.8,1748.73,491.762,230.355,255.387,158.112,569.708,11457.5,71014.3,365.019,0.6337,40.8745,904.943,13886.5,972.75,0.0,1367.87,646.705,4849.49,660.013,725.919,1508.24,3.4854,3948.33,1220.85,1601.71,5692.65,2711.66,36.7554,615.653,534.854,12.3574,1747.78,976.236,166.033,4773.76,389.1,219.265,6448.04,112.484,318.986,1716.1,415.082,1364.07,320.976,64.6388,897.972,3.8023,1673.95,901.457,2550.38,1525.35,1023.45,189.163,100014.0,282.636,0.0,75811.8,328.264,2802.6,114.068,2735.11,3908.43,550.348,1218.95,450.887,48984.5,1661.6,955.957,5259.82,2078.9,49.4297,0.6337,12.6743,0.0,125.158,467.041,14866.0,3765.53,1693.92,514.259,1140.68,1391.32,164.449,3411.91,55.7668,376.109,0.0,98.8593,891.001,117.237,5.3866,7956.27,2827.31,547.212,3399.87,7790.87,1116.6,453.739,8148.92,18.0608,1668.88,3118.5,80.4816,1953.42,1029.47,62.7376,5595.69,591.255,317.174,3315.59,39.6071,1714.51,6611.53,147.655,2345.37,1.9011,77.3131,3.4854,11448.2,135.615,2237.64,176.711,3957.22,41175.1,1926.81,10294.4,593.473,1003.8,57.3511,690.114,778.834,0.0,1974.02,19.962,13458.5,228.771,231.622,27.5665,11278.5,3403.68,404.309,235.108,1921.1,740.811,254.119,232.256,21.2294,4141.32,527.25,403.359,5145.45,431.511,4780.74,179.658,1884.03,12483.8,10553.2,144.17,13.308,141.318,0.9506,1907.79,1299.11,12756.0,836.502,1066.22,3121.04,1423.0,75.4119,10.7731,4711.66,13456.3,9771.55,18.0608,496.831,688.213,941.381,4382.45,7217.68,198.986,5446.96,48635.0,1039.82,466.413,1164.13,2482.89,1.9011,15.526,24.7148,471.483,14824.1,1311.15,2438.85
TCGA-A2-A0YJ-01,2.0342,1941.42,3152.56,6222.54,671.278,4.0683,384.052,847.03,38.6493,84.6216,1569.16,418.226,446.705,2524.0,1268.92,677.754,225.793,2907.9,182.669,412.124,447.111,1627.75,28.0716,387.714,1234.96,1513.83,214.402,7689.99,87.8763,291.701,15656.6,3660.7,92.7583,13513.8,616.355,763.629,3502.85,1452.81,840.521,21.5622,72.0098,377.95,623.678,500.814,10179.4,25866.2,365.745,0.8137,100.488,1498.37,10967.8,315.704,0.4068,3449.55,1643.21,4963.38,191.619,492.27,1020.34,5.6957,1984.13,2869.81,132.628,47534.2,7674.13,0.0,185.517,571.603,20.7486,4338.49,1476.0,98.8609,2488.2,317.738,55.3295,14075.3,128.967,724.707,552.482,118.389,249.797,129.78,142.392,530.513,0.4068,611.473,554.109,2476.0,1468.67,767.29,299.837,63967.0,472.335,0.0,41211.6,5563.47,3173.31,161.513,2069.98,2580.55,240.842,752.238,343.775,178348.0,2067.53,2.8478,5658.67,3944.67,21.1554,5.2889,126.933,0.0,29.2921,297.795,17294.5,4485.35,2196.91,299.43,233.93,1598.05,89.9105,5211.96,51.668,19.5281,22.3759,33.3605,2408.46,212.775,34.9878,9414.97,716.029,407.242,1374.69,2137.1,34.9878,1712.37,9878.36,16.6802,2391.78,3873.07,276.241,569.569,13819.4,1592.35,2890.56,6341.74,251.424,2458.91,40.2766,10882.8,4822.21,1608.62,2287.63,0.4068,17.9007,10.5777,5640.13,215.623,2414.56,42.7177,153.377,675.346,1654.19,14746.1,611.88,2210.33,8.1367,494.711,1311.23,0.0,1008.95,18.3076,3539.87,1273.39,36.2083,44.345,26227.0,4869.41,135.883,223.759,1952.81,754.679,2413.75,217.657,5.6957,1215.62,1375.1,703.824,3618.69,431.314,3969.89,167.616,9020.34,1929.21,4790.89,195.281,17.9007,16.6802,9.3572,3083.81,940.195,4839.3,750.203,396.257,4728.64,458.096,242.474,12.205,3940.2,13757.5,11812.9,21.1554,380.797,496.745,331.977,3621.64,3848.66,787.632,4782.34,25382.4,1092.2,386.9,1132.63,249.797,0.0,4.0683,2.0342,585.435,7110.66,4398.7,1370.63
TCGA-A2-A0YM-01,6.1845,3749.84,4117.96,2093.88,784.248,3.534,202.026,835.196,447.342,114.265,1435.38,743.902,693.543,2071.5,1718.4,1456.36,395.805,710.032,126.929,318.647,462.067,1011.31,121.628,358.993,1994.03,2028.5,384.909,1094.65,2230.82,376.368,8347.54,1590.88,136.37,7703.48,905.287,1649.48,3178.81,351.925,1180.05,2145.71,503.002,169.336,133.407,522.145,17626.3,42942.5,2268.22,0.2945,564.847,1408.29,7181.56,791.905,0.0,3082.51,2708.2,13514.5,709.74,701.788,2519.43,8.5404,866.696,3628.8,465.896,4102.94,5017.07,1.178,184.945,455.588,39.7572,3198.84,2225.82,66.851,3140.53,939.448,214.394,12176.6,121.039,36.1879,678.818,1365.29,381.964,147.249,238.838,632.876,15.3139,525.09,2221.4,2484.68,3.2395,485.332,288.313,80551.4,418.187,0.0,20539.5,869.063,1368.24,706.206,1968.72,5197.3,745.639,859.345,230.886,46392.3,1665.39,147.249,3639.41,10709.1,39.7572,16.4919,573.682,0.0,100.436,1083.13,12860.1,4768.8,2094.17,453.821,991.574,3030.38,1859.75,1761.1,128.107,234.715,11.4854,67.1455,2788.31,387.559,6.7735,14121.5,2017.9,291.553,6490.14,4677.22,2024.97,6780.52,9866.86,70.0905,1504.0,3331.07,488.572,1789.66,1332.6,604.015,2961.18,6827.05,174.637,3128.45,924.134,6794.36,9784.4,648.19,4581.8,0.8835,64.495,1.4725,5071.56,239.969,3510.41,46.6249,123.1,915.779,1248.97,10618.1,1084.64,3620.26,52.7151,500.646,2843.97,0.0,2957.35,58.0161,4867.17,1588.52,520.967,19.4369,6080.5,5689.99,803.39,688.536,2064.14,495.051,369.006,136.647,164.035,2719.1,4444.56,510.954,6419.23,526.718,4154.78,645.834,9411.86,11785.2,6792.01,1028.39,457.355,93.3558,14.4304,6880.06,720.342,7239.05,361.938,571.326,5334.83,1031.92,92.1778,2.945,1873.01,12009.9,4011.36,738.895,975.082,1324.36,3217.98,2817.46,8182.62,1730.47,5819.58,39713.3,2948.26,384.909,2597.47,548.65,0.0,13.2524,68.9125,768.345,7952.33,3671.51,2279.71
TCGA-A2-A1G1-01,64.3255,1381.62,1706.55,964.882,1199.92,56.6284,108.309,1787.37,290.839,222.115,1636.45,382.929,641.331,2510.62,2371.8,358.021,366.16,1278.72,222.665,674.868,1081.99,1117.17,275.17,832.658,1450.06,7181.68,968.456,818.913,1722.77,1142.19,31525.8,1036.35,18.9678,22010.0,2414.13,936.018,2651.36,5431.1,1217.79,797.471,2234.07,136.898,154.216,701.258,16226.8,85168.0,1674.94,0.2749,124.253,861.796,14720.8,9343.69,0.0,2850.11,526.149,3860.9,554.739,158.34,1658.17,24.1908,1100.4,1261.22,1411.31,174266.0,4515.15,50.0309,218.817,393.375,136.348,6604.36,1281.84,263.625,9965.78,217.992,1182.32,8555.01,197.65,47.2902,1489.38,86.8669,12.3703,86.8669,227.888,1882.48,25.2904,364.786,557.487,3216.27,70.6481,490.138,601.196,219109.0,420.04,0.5498,26066.9,5646.35,788.674,408.769,3399.35,4938.49,1143.55,1693.08,165.212,41582.8,3196.76,156.415,42.3339,1621.33,48.6564,11.2707,322.177,0.0,34.4609,2155.92,25531.7,1018.21,1058.62,1295.58,187.204,6771.77,1624.36,4145.42,188.028,469.246,0.0,180.606,1531.44,174.284,9.0715,9817.88,1647.72,659.199,6302.8,8847.5,473.919,788.125,6874.58,15.9439,2401.76,2121.64,834.032,582.778,789.499,287.265,1172.98,2474.61,14.2946,2878.43,17.0435,871.968,14444.4,2592.81,4688.34,2.4741,1050.65,39.0351,4245.13,172.909,3030.72,14.7839,243.282,1068.23,3477.7,20433.5,937.668,724.074,10.446,724.624,1177.93,0.0,2068.04,107.484,5081.16,2322.86,48.6564,62.951,4427.19,7049.69,757.061,292.488,1861.32,673.768,1525.94,240.533,3.8485,3134.36,1736.79,701.807,6326.95,562.229,2365.75,382.104,33343.4,14791.0,10670.6,718.301,40.9594,249.88,4.9481,3077.73,1518.25,9359.08,846.127,736.719,6543.33,2181.57,228.713,4.9481,8199.3,10327.8,12721.9,45.9075,744.141,2362.72,1145.49,4994.3,16556.1,513.779,6107.28,33133.4,696.098,243.282,1492.68,183.355,1.6494,6.0477,166.861,350.491,8067.35,3234.97,1702.15
TCGA-A2-A25F-01,245.429,1878.19,2199.07,2277.62,1116.92,44.5532,14.4218,3324.49,1139.84,463.044,1571.47,986.093,1057.69,1386.04,2607.78,600.446,386.814,1526.34,288.694,546.178,373.423,1164.05,651.301,2840.33,1195.68,1733.71,2862.74,1589.75,610.353,1785.48,19564.8,1521.76,116.405,2776.2,4438.58,637.394,1984.03,1601.6,1551.64,364.924,790.883,380.891,1597.73,507.855,16232.8,105442.0,4860.93,1.0301,519.959,2552.67,9240.43,20412.8,0.5151,3250.06,1425.7,4806.59,2069.02,282.514,866.083,1.0301,2451.17,4175.12,1099.41,1018.28,617.306,7.9835,323.361,416.431,141.643,11545.5,1489.31,262.426,1667.01,288.952,949.781,5421.32,174.092,348.426,2314.71,1345.61,22.6629,49.1888,930.466,1352.05,224.826,1.2877,2572.5,2168.94,165.594,1881.28,645.892,49297.2,968.066,1.2877,16168.7,75.7147,1291.53,1779.81,2692.51,5250.84,491.859,868.916,234.87,29778.0,3767.96,3612.41,365.697,3040.18,173.835,3.6055,115.117,0.0,63.6106,4210.51,14995.9,2250.58,2248.52,1213.49,365.439,2068.76,253.927,6016.74,1534.9,131.084,2.5753,473.86,2623.23,336.595,76.7448,16988.4,2304.4,713.108,16783.2,21339.7,1251.35,8260.37,7409.48,7.2109,1438.06,2849.34,76.2297,610.868,740.407,144.218,1558.85,2114.86,45.0682,2460.98,609.323,1760.24,16847.5,811.744,2877.67,6.6959,1229.98,54.597,4044.82,321.95,2151.43,32.8277,310.07,6449.59,4747.36,10284.1,1016.74,2286.63,3704.09,571.98,1277.11,0.2575,2206.54,523.822,7242.08,2325.01,209.632,105.331,2000.52,3696.37,749.163,252.897,2142.42,651.043,1696.37,351.532,60.2627,1879.73,4092.45,3811.74,5919.8,498.818,3145.25,1614.21,1570.69,29498.3,7800.67,3013.13,75.1996,674.221,1.2877,1748.13,1404.84,8020.35,233.067,1786.25,6296.94,7773.89,1207.57,7.9835,10101.5,12691.5,11774.4,225.856,4076.49,1040.95,2532.84,3430.59,5630.7,1337.63,4768.12,23415.1,1102.81,224.826,824.62,11.3314,4.6356,12.3616,207.829,1245.94,7602.63,2435.23,1617.05
TCGA-A2-A3XT-01,30.7201,1153.64,2496.38,2383.64,314.657,6.2633,30.4218,1114.57,168.513,8596.85,1445.63,1730.17,816.617,1359.14,1893.01,2054.73,588.155,1831.47,114.529,399.361,204.005,935.62,129.442,1719.43,761.432,464.714,289.007,1294.72,157.179,974.99,16255.7,8575.97,142.565,2505.03,708.053,563.4,2627.01,1807.12,725.352,2343.67,716.703,2028.72,535.066,388.922,11931.6,47842.8,2399.45,0.2983,375.203,3451.69,6506.95,1743.59,0.2983,5902.73,969.025,3872.52,357.606,1388.37,1002.13,80.5284,120.793,954.41,379.378,1346.02,2562.29,20.5795,217.725,232.339,1005.11,3919.64,1687.82,44.4397,409.204,609.033,273.2,2958.37,78.1424,51.6992,461.696,1121.43,15.5092,268.428,904.9,739.966,13.1231,7.7546,2121.77,1973.84,73.0721,372.817,696.72,89677.9,795.442,0.5965,36947.0,202.812,1784.45,872.391,3358.63,3057.99,508.185,1325.74,529.101,30490.4,1765.66,264.551,82.0197,2271.8,57.2646,4.7721,116.617,0.0,62.9314,1934.32,4743.42,3476.44,3819.73,541.628,230.848,410.098,27.4393,2295.95,259.182,207.584,0.8948,149.425,2674.74,317.043,10.7371,5696.94,873.882,507.031,512.996,4281.43,873.882,10253.6,5298.17,9.5441,946.358,2344.57,634.981,748.317,14254.4,348.956,2129.83,6165.49,13.7197,704.773,104.09,3537.58,11489.9,809.758,1503.79,8.0528,89.1777,11.3336,5367.11,392.8,3023.69,139.442,115.722,787.231,1938.35,10620.2,398.168,739.37,367.15,322.71,1731.96,0.0,5038.09,107.073,4967.71,956.797,11.3336,34.0009,2388.11,2751.39,118.705,717.001,2267.32,682.702,342.991,85.8969,123.477,1396.42,1115.17,1291.73,6434.7,258.803,4431.45,1440.56,18336.3,5581.51,3672.09,1501.71,26.2463,120.793,21.4742,3967.66,1678.87,12152.0,354.623,1064.17,3327.31,1088.92,1737.92,5.0703,7043.55,4662.59,5180.96,198.637,1510.95,1144.7,650.49,2506.82,3420.07,2758.25,4362.39,21890.9,1071.38,882.532,420.537,23986.7,1.4913,8.9476,4.7721,849.127,5449.68,1119.05,652.876
TCGA-A2-A3XU-01,2.3806,1181.94,2667.01,2815.0,389.22,0.0,608.231,211.076,45.6272,17.0606,507.851,455.479,233.691,1283.51,1083.15,1594.83,97.2058,656.945,67.8457,369.382,39.2791,1404.53,32.5342,728.845,661.88,2464.06,81.3355,1502.13,516.976,326.135,5151.51,3226.04,300.346,5100.33,71.8133,793.914,6123.57,6054.53,6601.27,2802.31,598.709,350.735,371.366,492.377,6193.8,11895.2,593.947,0.3968,30.9472,1617.58,4636.12,8.3319,0.0,8066.89,323.755,2026.64,105.538,668.538,536.418,124.979,107.918,3809.68,216.63,3224.06,2272.24,1.9838,663.952,130.93,181.319,2532.11,643.939,9.1254,824.067,500.709,170.606,729.639,226.152,24.1388,148.388,93.635,20.6314,827.638,17.8541,208.298,0.0,385.649,3091.94,222.185,16304.0,666.554,269.002,172508.0,2373.01,0.0,16473.0,517.373,971.662,66.2587,4058.84,928.415,495.536,1447.77,2723.35,62690.6,1463.64,20.6314,2567.82,2163.52,21.425,3.1741,12.2995,0.0,8.3319,940.282,3868.4,11010.4,4055.27,239.245,1049.43,594.741,153.149,1692.57,91.2545,6.7449,22.2185,376.921,1089.9,35.7083,155.133,16199.6,840.335,491.584,29.3601,841.525,226.946,458.256,6197.37,27.3763,986.342,2041.32,285.269,987.135,1045.06,73.0036,1141.47,18166.0,13.8865,532.053,30.9472,3105.43,28204.8,6185.07,551.891,1.9838,549.114,1.9838,3895.4,415.406,1906.42,185.544,145.214,4490.62,521.737,11857.5,171.796,1088.31,10.7125,1446.18,412.232,0.0,1309.3,23.012,2011.57,2861.42,5.1579,690.756,2963.79,1675.11,22.2185,429.689,1736.9,878.423,65.0684,3.1741,2.3806,2626.94,46001.0,110.696,7643.45,438.755,21684.0,133.708,3787.85,1158.93,4071.93,437.228,4.3643,17.4574,16.2671,2658.68,817.322,3935.45,455.479,245.197,14839.2,262.654,11.506,3.9676,2056.0,2132.97,604.66,71.0198,100.777,678.06,1208.53,845.492,1834.21,4229.84,2690.5,29454.2,578.764,244.006,1579.89,109.109,0.0,11.506,172.987,851.444,7833.6,670.125,755.031
TCGA-A2-A3XX-01,33.5875,1632.42,4325.94,13554.6,327.307,6.5119,317.711,487.705,392.426,62.7196,1863.08,526.433,621.712,1985.43,754.348,791.332,265.958,978.548,99.0489,582.984,93.2225,1500.47,120.641,1044.98,899.289,496.105,282.409,30474.9,281.038,950.39,3627.45,1979.95,183.731,20655.0,891.098,745.437,3133.58,154.228,822.209,105.903,131.608,458.915,919.201,357.125,8641.59,68339.3,776.283,0.6855,1891.87,1882.62,5097.74,1779.8,9.9392,5664.3,1077.89,4388.66,446.577,1219.78,990.832,72.316,318.382,3094.51,251.564,7411.53,6097.16,9.2537,442.122,288.921,40.7849,2253.45,1108.05,181.989,1467.91,492.16,184.104,3990.75,345.129,33.7692,826.664,1012.08,663.525,372.89,176.506,867.106,13.3665,58.2641,3217.55,1080.63,2414.87,708.423,689.915,49200.6,628.567,1.3709,81303.7,1897.35,1684.86,233.742,4250.88,2069.4,500.372,1115.59,580.584,219820.0,1617.0,115.157,3507.15,698.483,119.955,1.7136,26.0475,0.0,30.503,807.773,10808.0,6338.45,2336.73,501.757,1795.56,659.069,567.218,5261.59,164.168,71.2878,144.632,141.89,1736.27,139.491,15.0801,10464.9,534.316,483.249,290.292,3766.26,94.5934,2943.02,8015.08,17.822,1232.46,1941.22,253.62,1290.38,4722.47,223.117,2907.38,7233.66,572.702,1141.63,625.482,5656.07,7748.78,4142.92,953.817,6.1691,161.426,20.2211,5348.95,328.335,4021.25,86.457,253.62,629.009,2457.03,13305.1,270.757,2478.97,56.5504,755.719,1415.13,0.0,1640.65,48.3249,3387.54,973.01,157.656,86.3679,25731.8,1796.93,118.242,432.182,1735.24,1397.99,602.862,38.043,61.6914,1316.43,2897.1,3184.99,5300.83,738.922,6981.41,431.84,6151.66,3497.22,4959.3,639.534,25.362,95.6216,79.5133,1982.01,1460.71,1799.33,38.3857,962.385,1808.59,792.391,623.083,2.0564,4865.05,12455.5,7287.81,26.7329,743.724,708.765,529.518,2930.0,5409.31,4180.28,5064.22,36906.5,2389.88,202.553,1502.18,400.308,1.3709,7.5401,140.862,725.216,8193.99,1855.88,1064.86
